317.286,4.1582360571,0,4.0971999695,0.6078431373,61.862109375,147,0,0,0,16.7252747253,0.0659340659,2.3529411765,7.8320381705,807.7449748744,1,14.1728515625,3107.75390625,0,0.2048339844,17,18.043956044,0,0.625,1,-2.34375,0,-0.78125,-5.46875,-15.3724899598,96.8,14.5601897808,D4,0,172.7534493101,14.3830357143
317.433,4.1468318648,0,4.0857957773,0.6078431373,60.1767676768,147,0,0,0,16.7252747253,0.0659340659,2.3431372549,7.8320381705,762.5,1,14.1728515625,3154.78515625,0,0.2061767578,16.75,18.1098901099,0,0.625,1,-2.34375,0,-0.78125,-5.46875,-15.3724899598,96.8,14.5601897808,D4,0,172.8063587283,14
317.558,4.0894178683,0,4.0283817807,0.6078431373,59.8828125,147,0,0,0,16.7252747253,0.0659340659,2.3333333333,7.8320381705,752.6067839196,1,14.1728515625,3144.0964124689,0,0.2058998222,16.6306532663,18.1514405992,0,0.625,1,-2.34375,-0.4082914573,-0.78125,-5.46875,-15.3724899598,96.8,14.5601897808,D4,0,172.8513497301,14.2
317.683,4.0660669409,0,3.9972472108,0.6078431373,59.4544073548,147,0,0,0,16.7252747253,0.0602443242,2.3333333333,7.8320381705,741.1192893401,1,14.1728515625,3138.0483774039,0,0.2054443359,17.5,18.2197802198,0,0.625,1,-2.34375,-3.125,-2.7441896985,-5.46875,-15.3724899598,96.8,14.5601897808,D4,0,172.8963407319,14.3428571429
317.829,4.1078365867,0,4.0013316965,0.6078431373,60.4205137311,147,0,0,0,16.7252747253,0.043956044,2.3625957997,7.8320381705,725,1,14.1728515625,3171.875,0,0.2058043817,18.9923857868,18.3818403818,0,0.625,1,-2.34375,-3.125,-2.7582908163,-5.46875,-15.3724899598,96.8,14.5601897808,D4,0,172.948890222,13.8
317.953,4.3030441749,0,4.1046768902,0.6078431373,64.609375,147,0,0,0,16.7252747253,0.0302611961,2.3897180763,7.8320381705,752.4170854271,1,14.1728515625,3152.6848107726,0,0.2068994141,20.1268656716,18.312967033,0,0.625,1,-2.34375,-3.222170398,-0.78125,-5.46875,-15.3724899598,96.8,14.5601897808,D4,0,172.9935212957,14.1
318.067,4.2419317922,0,4.0231937133,0.6078431373,63.2013671875,147,0,0,0,16.7252747253,0.0263070263,2.37859721,7.8320381705,760.0871212121,1,14.1728515625,3132.7880859375,0,0.2086181641,18.4253731343,18.0879120879,0,0.625,1,-2.34375,-3.6652674129,-0.3359375,-5.46875,-15.3724899598,96.8,14.5601897808,D4,0,173.0345530894,14.2
318.179,4.1660925555,0,3.9224796138,0.6078431373,61.4550295398,147,0,0,0,16.7252747253,0.043956044,2.3775004951,7.8686638634,723.75,1,14.1728515625,3128.6865234375,0,0.2090454102,17.5,18.1538461538,0,0.625,1,-2.34375,-3.90625,-0.4103535354,-5.46875,-15.3724899598,96.8,14.5601897808,D4,0,173.074865027,14
318.315,4.2177151171,0,4.0463737618,0.6078431373,62.7765469527,147,0,0,0,16.7252747253,0.043956044,2.3921568627,7.9770759144,736.1480099502,1,14.1728515625,3126.741043245,0,0.2090593093,17.5,18.2239146992,0,0.625,1,-2.34375,-3.90625,-3.125,-5.46875,-15.3724899598,96.8,14.5601897808,D4,0,173.123815237,14.3333333333
318.427,4.2569557006,0,4.1046768902,0.6078431373,63.4271364796,147,0,0,0,16.7252747253,0.043956044,2.3822539117,7.9038245285,751.75,1,14.1728515625,3128.41796875,0,0.2078410234,18.2575757576,18.2361005331,0,0.625,1,-2.34375,-3.90625,-3.125,-5.46875,-15.3724899598,96.8,14.5601897808,D4,0,173.1641271746,13.9
318.551,4.3030441749,0,4.1046768902,0.6078431373,63.515625,147,0,0,0,16.7252747253,0.0301920302,2.3725490196,7.8508930772,732.648989899,1,14.1728515625,3115.478515625,0,0.2084412867,18.87,18.2740524781,0,0.625,1,-2.34375,-3.90625,-3.125,-5.46875,-15.3724899598,96.8,14.5601897808,D4,0,173.2087582484,13.9
318.651,4.2972457465,0,4.0988784619,0.6078431373,63.953515625,147,0,0,0,16.7252747253,0.0191208791,2.3725490196,7.9234119491,724.1425,1,14.1728515625,3102.5390625,0,0.2104492188,18.37,18.3296703297,0,0.625,1,-2.34375,-3.90625,-1.5467171717,-5.46875,-15.3724899598,97.7090909091,14.5601897808,D4,0,173.2447510498,14.4
318.771,4.287785153,0,4.0894178683,0.6078431373,64.66796875,147,0,0,0,16.7252747253,0.0059340659,2.3725490196,7.9770759144,737.4925,1,14.1728515625,3129.4685132576,0,0.210625,18.2323232323,18.3085714286,0,0.625,1,-2.34375,-3.90625,0,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.2879424115,14.4
318.875,4.2569588461,0,4.0894178683,0.6078431373,65.0724037247,147,0,0,0,16.7252747253,0.0055500056,2.3725490196,7.9770759144,754.1060606061,1,14.1728515625,3146.7822265625,0,0.2108154297,19,18.2857142857,0,0.625,1,-2.34375,-3.90625,0,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.325374925,14.7166666667
319.000,4.2083015912,0,4.0730201134,0.6078431373,64.8259678172,147,0,0,0,16.7252747253,0.021978022,2.3725490196,7.921236383,785.5,1,14.1728515625,3145.5078125,0,0.210202011,18.0375,18.2028825446,0,0.625,1,-2.34375,-3.90625,-0.8049242424,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.3703659268,14.8008928571
319.147,4.0894178683,0,3.9673456931,0.6078431373,60.68359375,146.2538071066,0,0,0,16.7252747253,0.021978022,2.3749257279,7.849618503,761.8216080402,1,14.1728515625,3139.465948548,0,0.2098388672,16.5606060606,18.1538461538,0,0.625,1,-2.34375,-3.90625,-3.125,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.4232753449,13.8
319.247,4.1403070936,0,4.0351979936,0.6078431373,61.3204909581,146,0,0,0,16.7252747253,0.0247813411,2.3848286789,7.9228698889,750.6887755102,1,14.1728515625,3133.30078125,0,0.2098388672,16.8131313131,18.1538461538,0,0.625,1,-2.34375,-3.90625,-2.7529761905,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.4592681464,14.5
319.357,4.2267490654,0,4.1504539559,0.6078431373,62.40234375,146,0,0,0,16.7252747253,0.0371159453,2.3886097152,7.9770759144,764.7193877551,1,14.1728515625,3121.09375,0,0.2090004044,17,18.1538461538,0,0.625,1,-2.34375,-3.3409233668,-2.34375,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.498860228,14.4
319.470,4.287478439,0,4.1504539559,0.6078431373,61.9942485867,146.3756345178,0,0,0,16.7252747253,0.043956044,2.3774756134,7.9770759144,769.7835820896,1,14.1728515625,3109.6018781566,0,0.2078857422,17,18.1538461538,0,0.625,1,-2.34375,-1.5664258794,-0.9350066489,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.5395320936,14.2
319.570,4.3488212406,0,4.1504539559,0.6078431373,61.58203125,147,0,0,0,16.7252747253,0.043956044,2.362745098,7.9408164784,762,1,14.1728515625,3102.6968907828,0,0.2071496398,17,18.1096692252,0,0.625,1,-2.34375,-1.5625,-0.2944409548,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.575524895,14.3
319.693,4.186858729,0,4.0266002706,0.6078431373,60.4357352475,146.5024875622,0,0,0,16.7252747253,0.043956044,2.3333333333,7.8320381705,762,1,14.1728515625,3102.879158893,0,0.2063325662,17,18.0765365288,0,0.625,1,-2.34375,-3.90625,-1.7430904523,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.6197960408,14.2458333333
319.794,4.0832687102,0,3.9459375132,0.6078431373,59.9664762127,146,0,0,0,16.7252747253,0.043956044,2.3406615171,7.8320381705,762,1,14.1728515625,3113.429434857,0,0.2059608344,17.3737373737,18.1211552267,0,0.625,1,-2.34375,-3.90625,-1.7518939394,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.6561487702,14.1830357143
319.918,4.0550281324,0,3.9176969353,0.6078431373,60.9786030784,146.6262626263,0,0,0,16.7252747253,0.043956044,2.3529411765,7.8320381705,757,1,14.1728515625,3123.2145675505,0,0.2057193024,18,18.1482961483,0,0.625,1,-2.34375,-3.90625,0,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.700779844,14.4
320.018,4.0975868396,0,3.9448424891,0.6078431373,61.5889362374,147,0,0,0,16.7252747253,0.043956044,2.3430382254,7.8320381705,752,1,14.1728515625,3130.859375,0,0.2058105469,17.7474747475,18.1318681319,0,0.625,1,-2.34375,-2.3279671717,-0.9041878173,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.7367726455,14.1
320.163,4.2572671092,0,4.0588998245,0.6078431373,62.1875,147,0,0,0,16.7252747253,0.028021978,2.3471568627,7.8661220403,729.1625,1,14.1728515625,3132.3513454861,0,0.2078234863,17.6175,18.2597802198,0,0.625,1,-2.34375,-0.78125,-2.34375,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.7889622076,13.9
320.275,4.173265423,0,4.0841003304,0.6078431373,63.4562421086,147,0,0,0,16.7252747253,0.0283050283,2.3921568627,7.9770759144,734.9659090909,1,14.1728515625,3137.40234375,0,0.209905451,18,18.3906093906,0,0.625,1,-2.34375,-0.78125,-2.34375,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.8292741452,14.1
320.390,4.14633402,0,4.1225299458,0.6078431373,64.669921875,147,0,0,0,16.7252747253,0.043956044,2.3921568627,7.9770759144,770.75,1,14.1728515625,3150.87890625,0,0.2091964568,18.9343434343,18.3267843268,0,0.625,1,-2.34375,-0.78125,-1.7607276119,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.8706658668,13.9793814433
320.490,4.3065537499,0,4.1911955444,0.6078431373,65.353515625,147,0,0,0,16.7252747253,0.0357420357,2.3921568627,7.9770759144,765.3308080808,1,14.1728515625,3148.3957875314,0,0.2089794677,20.5,18.2857142857,0,0.625,1,-2.34375,-0.78125,-0.5946828358,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.9066586683,13.9821428571
320.614,4.3791092488,0,4.2228384618,0.6078431373,65.4471576633,147,0,0,0,16.7252747253,0.021978022,2.4020100503,7.9770759144,756.25,1,14.1728515625,3123.53515625,0,0.2105712891,18.9924623116,18.2857142857,0,0.625,1,-2.34375,-0.78125,-0.8641098485,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.9512897421,14.2635416667
320.739,4.2420080873,0,4.1657129778,0.6078431373,64.21875,147,0,0,0,16.7252747253,0.0081727318,2.4117647059,7.9770759144,750.5967336683,1,14.1728515625,3131.9623453363,0,0.2103857422,17.8282828283,18.3107692308,0,0.625,1,-2.34375,-1.1916035354,-2.34375,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,173.9962807439,14.1
320.863,4.2497537837,0,4.1424758886,0.6078431373,64.2584073604,147,0,0,0,16.7252747253,0,2.4117647059,7.9770759144,760.2550505051,1,14.1728515625,3135.4798274254,0,0.2100830078,20,18.3516483516,0,0.625,1,-2.34375,-3.90625,-2.34375,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,174.0409118176,14.4
320.987,4.2593478849,0,4.1053704821,0.6078431373,64.2755681818,147,0,0,0,16.7252747253,0,2.3968627451,7.9770759144,798.75,1,14.1728515625,3114.0926228234,0,0.2087833905,19.24,18.2002442002,0,0.625,1,-2.34375,-3.90625,-1.7578125,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,174.0855428914,13.9833333333
321.111,4.2725261311,0,4.0131227588,0.6078431373,64.140625,147,0,0,0,16.7252747253,0,2.3725490196,7.9770759144,769.9509803922,1,14.1728515625,3106.552734375,0,0.2084725472,18,18.1098901099,0,0.625,1,-2.34375,-3.90625,0,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,174.1301739652,13.875
321.237,4.2243076219,0,4.0077651467,0.6078431373,62.6182291667,147,0,0,0,16.7252747253,0.0022179655,2.3599439776,7.9770759144,739.8233944954,1,14.1728515625,3108.3984375,0,0.2098388672,16.3928571429,18.1098901099,0,0.625,1,-2.34375,-3.90625,-1.0557432432,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,174.175524895,13.8
321.359,4.135194934,0,3.9978637369,0.6078431373,59.8046875,147,0,0,0,16.7252747253,0.0145175925,2.3618851049,7.9770759144,738.8440366972,1,14.1728515625,3110.8134501689,0,0.208742947,16.5263157895,18.248009768,0,0.625,1,-2.34375,-3.90625,-2.34375,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,174.2194361128,13.7
321.476,4.1990539406,0,4.0333409628,0.6078431373,61.7209960938,147,0,0,0,16.7252747253,0.021978022,2.3820089439,7.9770759144,747.0997474747,1,14.1728515625,3113.463738952,0,0.2073974609,18.8355263158,18.4175824176,0,0.625,1,-2.34375,-3.90625,-2.34375,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,174.2615476905,14
321.607,4.254030347,0,4.072309268,0.6078431373,63.7624289773,147,0,0,0,16.7252747253,0.021978022,2.3785822021,7.9268705415,779,1,14.1728515625,3118.6326152147,0,0.2073217773,20,18.2813186813,0,0.625,1,-2.34375,-2.8245192308,-2.34375,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,174.3086982603,14.2
321.707,4.1769645798,0,4.0646026913,0.6078431373,63.0817945076,146.5,0,0,0,16.7252747253,0.0136679241,2.3529411765,7.8320381705,758.6766169154,1,14.1728515625,3114.990234375,0,0.2075269295,20,18.1978021978,0,0.625,1,-2.34375,-0.78125,-2.34375,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,174.3446910618,14.2
321.807,4.1359655917,0,4.0729257941,0.6078431373,62.6268544823,146,0,0,0,16.7252747253,0,2.3529411765,7.8816767566,725.25,1,14.1728515625,3103.759765625,0,0.2085750079,19.3155080214,18.1978021978,0,0.625,1,-2.34375,-0.78125,-2.34375,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,174.3806838632,14.2291666667
321.930,4.2420080873,0,4.1657129778,0.6078431373,62.94921875,146,0,0,0,16.7252747253,0.0108233475,2.3529411765,7.9770759144,729.8052763819,1,14.1728515625,3100.8724290497,0,0.2088672368,18,18.2521922522,0,0.625,1,-2.34375,-0.78125,-2.34375,-5.46875,-15.3724899598,98.6,14.5601897808,D4,0,174.424955009,14.2
322.067,4.2352262998,0,4.1046768902,0.6078431373,63.7478298611,146,0,0,0,16.7252747253,0.0179617337,2.3800752624,7.9770759144,738.2461928934,1,14.1728515625,3103.3261427239,0,0.2073974609,19.7297979798,18.4175824176,0,0.625,1,-2.34375,-2.9434974747,-2.34375,-5.46875,-15.3724899598,99.6181818182,14.5601897808,D4,0,174.474265147,14.2
322.179,4.2267490654,0,4.0277714199,0.6078431373,64.7451171875,146,0,0,0,16.7252747253,0,2.3871317371,7.9770759144,755,1,14.1728515625,3086.1852845149,0,0.2072747772,20.3718592965,18.2960958639,0,0.625,1,-2.34375,-3.90625,-2.0390625,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,174.5145770846,14
322.327,4.2267490654,0,3.982604715,0.6078431373,64.6728515625,146,0,0,0,16.7252747253,0,2.3725490196,7.9770759144,747.8225,1,14.1728515625,3085.4541260993,0,0.2082299805,20,18.1650549451,0,0.625,1,-2.34375,-3.90625,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,174.5678464307,14.1
322.428,4.3166929482,0,4.0416471616,0.6078431373,64.8036078832,146,0,0,0,16.7252747253,0,2.3924524584,7.9770759144,740.5,1,14.1728515625,3104.00390625,0,0.2104492188,17.9698492462,18.1428571429,0,0.625,1,-2.34375,-3.90625,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,174.6041991602,14.5
322.552,4.577706569,0,4.2572671092,0.6078431373,65.25390625,146,0,0,0,16.7252747253,-0.0275280275,2.4168627451,8.0147857278,733.6111111111,1,14.1728515625,3109.3480095792,0,0.2131985892,16.26,18.2144251687,0,0.625,1,-2.34375,-4.0078125,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,174.648830234,14.4
322.652,4.6066987106,0,4.2804608225,0.6078431373,66.5453125,146,0,0,0,16.7252747253,-0.0410989011,2.4364705882,8.1598234717,735.35,1,14.1728515625,3114.74609375,0,0.2159423828,17.26,18.3516483516,0,0.625,1,-2.34375,-4.3984375,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,174.6848230354,14.3
322.776,4.6540016785,0,4.3183031968,0.6078431373,68.65234375,146,0,0,0,16.7252747253,-0.0274725275,2.4360505624,8.1935281819,763.25,1,14.1728515625,3103.544921875,0,0.2145929289,17.4923857868,18.2632988902,0,0.625,1,-2.34375,-4.6875,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,174.7294541092,14.46875
322.876,4.4305109537,0,4.1025190487,0.6078431373,66.7386758207,146,0,0,0,16.7252747253,-0.0164280164,2.3921568627,7.9770759144,777.9090909091,1,14.1728515625,3098.7511837121,0,0.2132568359,16,18.1758241758,0,0.625,1,-2.34375,-4.6875,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,174.7654469106,13.9401785714
323.000,4.2034752037,0,3.917098813,0.6078431373,64.4452335859,146,0,0,0,16.7252747253,0,2.3770588235,7.921236383,788,1,14.1728515625,3109.4539141414,0,0.2110398418,16,18.1345321345,0,0.625,1,-2.34375,-3.484375,-0.6006595477,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,174.8100779844,14.421875
323.123,4.1504539559,0,4.0894178683,0.6078431373,61.6796875,146,0,0,0,16.7252747253,0,2.3529411765,7.8320381705,774.2991071429,1,14.1728515625,3107.8287760417,0,0.2093429565,16,18.1483516484,0,0.625,1,-2.34375,-1.5625,-2.34375,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,174.8543491302,13.9
323.248,4.1970484692,0,4.1308352135,0.6078431373,62.6405552455,146,0,0,0,16.7252747253,0,2.3638344227,7.9126146948,757,1,14.1728515625,3095.703125,0,0.2083892822,17.1111111111,18.2464678179,0,0.625,1,-2.34375,-1.5625,-2.34375,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,174.899340132,13.9
323.348,4.287785153,0,4.2114900435,0.6078431373,64.51171875,146,0,0,0,16.7252747253,0,2.3725490196,7.9770759144,747.5303030303,1,14.1728515625,3100.8984375,0,0.2084393742,18,18.3023643024,0,0.625,1,-2.34375,-1.5625,-2.34375,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,174.9353329334,13.8
323.472,4.287785153,0,4.1646340571,0.6078431373,64.7666114268,146.26,0,0,0,16.7252747253,-0.0115440115,2.3848286789,7.9770759144,727.4166666667,1,14.1728515625,3109.375,0,0.2097167969,19.5656565657,18.3516483516,0,0.625,1,-2.34375,-1.5625,-1.2276785714,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,174.9799640072,13.8
323.582,4.287785153,0,4.0894178683,0.6078431373,65.17578125,147,0,0,0,16.7252747253,-0.0603840604,2.4134397478,8.029551882,681.5833333333,1,14.1728515625,3129.4487847222,0,0.21130741,20.9522613065,18.5807525808,0,0.625,1,-2.34375,-2.1278266332,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.0195560888,14.0458333333
323.694,4.3183031968,0,4.1275654231,0.6078431373,67.6171875,147.3737373737,0,0,0,16.7252747253,-0.0989010989,2.4796531678,8.192810448,653.3125,1,14.1728515625,3144.7422660176,0,0.2133789063,22.3592964824,18.8791208791,0,0.625,1,-2.34375,-3.886620603,-1.4112903226,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.0598680264,14.3517857143
323.818,4.3709046491,0,4.1859561023,0.6078431373,70.4378336997,148,0,0,0,16.7252747253,-0.1318681319,2.5314913844,8.3206249138,646,1,14.1728515625,3140.7869425251,0,0.2181186869,23,18.769008769,0,0.625,1,-2.34375,-4.6875,-2.34375,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.1044991002,14.159375
323.919,4.4638389935,0,4.271145918,0.6078431373,72.0338018216,148.5024875622,0,0,0,16.7252747253,-0.1732840024,2.568627451,8.412189146,639.9698492462,1,14.1728515625,3130.859375,0,0.222095091,23,18.7298671478,0,0.625,1,-2.34375,-4.6875,-2.34375,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.1408518296,14.0541666667
324.043,4.6132593155,0,4.4148920308,0.6078431373,75.0273635787,149.1206030151,0,0,0,16.7252747253,-0.2417582418,2.614872364,8.5490172063,630,1,14.1728515625,3105.95703125,0,0.227366585,23.2358490566,18.8518943743,0,0.625,1,-2.34375,-2.8449292453,-1.5625,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.1854829034,14.4
324.155,4.8523689631,0,4.6540016785,0.6078431373,80.390625,149.6834170854,0,0,0,16.7252747253,-0.2540659341,2.6666666667,8.7022646338,639.1,1,14.1728515625,3123.1356534091,0,0.2296833077,23.5,18.8047508048,0,0.625,1,-2.34375,-0.78125,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.225794841,14.4
324.275,4.8523689631,0,4.6540016785,0.6078431373,79.267335199,150.2893401015,0,0,0,16.7252747253,-0.2637362637,2.6540164453,8.6086918958,646.654040404,1,14.1728515625,3145.4296875,0,0.2301025391,23.1774193548,18.5934065934,0,0.625,1,-2.34375,-0.78125,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.2689862028,14.4
324.391,4.8523689631,0,4.6540016785,0.6078431373,77.734375,151,0,0,0,16.7252747253,-0.2637362637,2.637254902,8.5572268899,648.1186868687,1,14.1728515625,3144.296875,0,0.2299212465,22.625,18.6260472201,0,0.625,1,-2.34375,-0.78125,-0.3046875,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.3107378524,14.5416666667
324.493,4.7278553445,0,4.5995269703,0.6078431373,78.01328125,151,0,0,0,16.7252747253,-0.2521922522,2.6078431373,8.5572268899,668.3156565657,1,14.1728515625,3144.2599826389,0,0.2297363281,21.5,18.6593406593,0,0.625,1,-2.34375,-0.78125,-1.5,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.3474505099,14.5839285714
324.615,4.6008262992,0,4.5397902116,0.6078431373,78.0113636364,151,0,0,0,16.7252747253,-0.2197802198,2.5931867697,8.5030208644,723.25,1,14.1728515625,3147.5694444444,0,0.2280647122,21.1262626263,18.5635792779,0,0.625,1,-2.34375,-0.78125,-2.34375,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.3913617277,14.125
324.739,4.5626016786,0,4.5015655911,0.6078431373,76.6169507576,151.6262626263,0,0,0,16.7252747253,-0.2197802198,2.568627451,8.412189146,722.25,1,14.1728515625,3161.3350299874,0,0.2270816071,20.5,18.4999444999,0,0.625,1,-2.34375,-0.78125,-2.34375,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.4359928014,13.8
324.839,4.5202155067,0,4.490005726,0.6078431373,76.0448232323,151.8761904762,0,0,0,16.7252747253,-0.2197802198,2.5587244999,8.412189146,721.25,1,14.1728515625,3182.12890625,0,0.2271728516,21.0050505051,18.4835164835,0,0.625,1,-2.34375,-0.3866792929,-2.641180203,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.4719856029,13.9
324.963,4.4403753719,0,4.5014114595,0.6078431373,76.015625,151.2857142857,0,0,0,16.7252747253,-0.2197802198,2.551607445,8.412189146,690.4065656566,1,14.1728515625,3177.1967724116,0,0.2272192383,21.5,18.4751648352,0,0.625,1,-2.34375,0,-3.125,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.5166166767,13.9
325.075,4.481066097,0,4.5421021846,0.6078431373,75.9548611111,151.2765957447,0,0,0,16.7252747253,-0.2197802198,2.5627550513,8.412189146,677.1818181818,1,14.1728515625,3169.90234375,0,0.2272949219,21.5,18.4615384615,0,0.625,1,-2.34375,0,-3.125,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.5569286143,14
325.185,4.5319295033,0,4.5929655909,0.6078431373,75.87890625,152,0,0,0,16.7252747253,-0.2197802198,2.5785776997,8.4489897676,692.1818181818,1,14.1728515625,3150.56640625,0,0.2272949219,21.5,18.5594405594,0,0.625,1,-2.34375,-0.9911380597,-2.7462121212,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.5965206959,13.9854166667
325.285,4.5781689636,0,4.4773669402,0.6078431373,75.9380918561,152.3737373737,0,0,0,16.7252747253,-0.2253302253,2.5980879914,8.5211478492,699.8207070707,1,14.1728515625,3137.2662168561,0,0.2272949219,21.5,18.6593406593,0,0.625,1,-2.34375,-2.9345460199,-1.1679292929,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.6325134973,13.9964285714
325.409,4.6274509804,0,4.3720149538,0.6078431373,76.3591796875,153,0,0,0,16.7252747253,-0.2417582418,2.6078431373,8.5572268899,702.25,1,14.1728515625,3137.572009154,0,0.228203125,21.8718592965,18.7002197802,0,0.625,1,-2.34375,-3.90625,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.6771445711,14.6875
325.509,4.6427100023,0,4.4025329976,0.6078431373,77.7556640625,153,0,0,0,16.7252747253,-0.2500683396,2.6078431373,8.5572268899,693.4589552239,1,14.1728515625,3145.2168166035,0,0.2290836507,22.5,18.690816721,0,0.625,1,-2.34375,-3.90625,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.7131373725,14.99375
325.634,4.6852865073,0,4.4564011789,0.6078431373,79.1594692211,152.87,0,0,0,16.7252747253,-0.2637362637,2.6275495123,8.6301101783,679,1,14.1728515625,3167.48046875,0,0.230770552,22.7512562814,18.5113479485,0,0.625,1,-2.34375,-3.90625,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.7581283743,15.2
325.757,4.7760738537,0,4.5471885252,0.6078431373,80.234375,152.255,0,0,0,16.7252747253,-0.2637362637,2.6399645285,8.6847726446,686.6098484848,1,14.1728515625,3183.349609375,0,0.2320333568,22.4572864322,18.3744073186,0,0.625,1,-2.34375,-3.5293655779,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.8023995201,15.4
325.875,4.712214847,0,4.5471885252,0.6078431373,79.4624023438,152.3383838384,0,0,0,16.7252747253,-0.2637362637,2.6050842448,8.5987703643,692.70125,1,14.1728515625,3197.7191943128,0,0.2330322266,19.7889447236,18.2637362637,0,0.625,1,-2.34375,-1.6763505025,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.8448710258,15.2
325.982,4.6387426566,0,4.5471885252,0.6078431373,78.57421875,153,0,0,0,16.7252747253,-0.2637362637,2.5882352941,8.5572268899,696.3125,1,14.1728515625,3188.8051688389,0,0.2311641809,19.1313131313,18.4655344655,0,0.625,1,-2.34375,-0.5839646465,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.8833833233,14.312371134
326.106,4.6769672771,0,4.5471885252,0.6078431373,78.1461095328,153,0,0,0,16.7252747253,-0.280331913,2.5882352941,8.5572268899,707.4387755102,1,14.1728515625,3188.6479803856,0,0.2294521047,21,18.6504838445,0,0.625,1,-2.34375,0,0,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.9280143971,14.3651785714
326.228,4.6775838032,0,4.5619851525,0.6078431373,78.3120265152,153,0,0,0,16.7252747253,-0.3076923077,2.6076450782,8.5572268899,723,1,14.1728515625,3216.30859375,0,0.2298225669,21.9898989899,18.6104641627,0,0.625,1,-2.34375,0,-0.8074162679,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,175.9719256149,14.2
326.365,4.6082246128,0,4.6082246128,0.6078431373,79.62890625,153,0,0,0,16.7252747253,-0.3076923077,2.6201960784,8.5572268899,703.8957286432,1,14.1728515625,3206.4828725962,0,0.2303472962,22.5375,18.4518814519,0,0.625,1,-2.34375,0,-2.34375,-5.46875,-15.3724899598,100.4,14.5601897808,D4,0,176,14.2
