Time,Engine RPM,Intake Manifold Absolute Pressure,Throttle Position,Coolant Temp,Intake Air Temp,Knock Retard,Wideband AFR,Air-Fuel Ratio Commanded,Barometric Pressure,Fuel Pressure,Injector Pulse Width Avg,Short Term Fuel Trim Bank 1,Long Term Fuel Trim Bank 1
10.350000000000001,4395.4567251103945,71.49020878837851,51.49020878837851,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
10.4,4393.237680107508,67.17250570996394,47.17250570996394,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
10.450000000000001,4362.691934297213,62.86064355612812,42.86064355612812,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
10.5,4378.249734188102,58.563529599194126,38.563529599194126,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
10.55,4297.7984951539875,54.29004064524997,34.29004064524997,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
10.600000000000001,4346.885913554562,50.049004696798164,30.049004696798164,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
10.65,4272.079945150496,45.849182716220426,25.849182716220426,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
10.700000000000001,4223.09150216888,41.699250527732715,21.699250527732715,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
10.75,4253.140060442245,37.60778089521441,17.60778089521441,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
10.8,4275.489316319972,33.58322581293628,13.583225812936277,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
10.850000000000001,4212.953237580095,29.633899045767905,9.633899045767905,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
10.9,4118.098385753788,25.767958954935516,5.767958954935516,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
10.950000000000001,4128.461185809971,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.0,4041.8174851251665,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.05,4012.164735739179,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.100000000000001,3975.602325918791,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.15,3832.0508520080803,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.200000000000001,3883.0152226947694,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.25,3782.7430242987507,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.3,3742.649976060456,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.350000000000001,3656.3095588004076,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.4,3597.5645636053246,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.450000000000001,3561.72489121502,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.5,3572.0817210403075,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.55,3543.764966788078,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.600000000000001,3412.7353218999074,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.65,3392.6838515482386,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.700000000000001,3272.4658960841903,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.75,3139.4009383189605,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.8,3153.6723819801196,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.850000000000001,3096.33953182315,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.9,2991.35113920581,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
11.950000000000001,2949.814850863158,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.0,2889.210767823187,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.05,2759.813041927917,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.100000000000001,2662.881433094919,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.15,2640.3817877228075,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.200000000000001,2567.845959948102,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.25,2489.1254415028166,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.3,2469.6606482357565,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.350000000000001,2426.23642269894,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.4,2267.800280928375,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.450000000000001,2239.9937180359543,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.5,2177.673509098886,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.55,2097.092961164863,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.600000000000001,2039.6347318621004,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.65,1912.0770011643726,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.700000000000001,1887.9970659573848,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.75,1871.0911289363335,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.8,1755.0155147518833,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.850000000000001,1631.9796470156775,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.9,1616.2376148419019,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
12.950000000000001,1578.9211826044875,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.0,1481.1193407657825,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.05,1383.286644773109,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.100000000000001,1408.6270852397904,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.15,1239.6999226081862,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.200000000000001,1254.4045267038198,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.25,1180.0695767387153,22.7208834159159,2.7208834159158997,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.3,1081.3704076829379,26.51386134931321,6.51386134931321,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.350000000000001,1128.323144404209,30.396671208089494,10.396671208089494,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.4,1045.9897867215057,34.36129203898674,14.36129203898674,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.450000000000001,940.1027018739982,38.39953388691377,18.399533886913773,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.5,967.7823323390429,42.50305471342813,22.503054713428128,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.55,900.0,46.66337762938463,26.663377629384627,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.600000000000001,900.0,50.87190840615484,30.871908406154837,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.65,900.0,55.11995322924004,35.11995322924004,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.700000000000001,900.0,59.398736657605724,39.398736657605724,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.75,900.0,63.699419751635936,43.699419751635936,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.8,900.0,68.01311833226207,48.01311833226207,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.850000000000001,900.0,72.33092133354403,52.330921333544026,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.9,900.0,76.64390921079328,56.64390921079328,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
13.950000000000001,900.0,80.94317236621235,60.94317236621235,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
14.0,900.0,85.21982955398484,65.21982955398484,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
14.05,900.0,89.46504622679801,69.46504622679801,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
14.100000000000001,900.0,93.67005278589656,73.67005278589656,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
14.15,900.0,97.8261626969698,77.8261626969698,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
14.200000000000001,900.0,101.92479043444605,81.92479043444605,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
14.25,900.0,105.95746921712819,85.95746921712819,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
14.3,900.0,109.91586849853088,89.91586849853088,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
14.350000000000001,900.0,113.79181117579114,93.79181117579114,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
14.4,900.0,117.57729048159977,97.57729048159977,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
14.450000000000001,900.0,121.26448652426055,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
14.5,900.0,124.8457824417104,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
14.55,900.0,128.31378013612786,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
14.600000000000001,900.0,131.66131555662773,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
14.65,900.0,134.88147349847029,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
14.700000000000001,900.0,137.9676018882153,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
14.75,900.0,140.91332552530884,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
14.8,900.0,143.71255925171744,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
14.850000000000001,900.0,146.359520522404,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
14.9,900.0,148.84874135067844,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
14.950000000000001,900.0,151.17507960374553,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.0,900.0,153.3337296251168,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.05,900.0,155.32023216194412,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.100000000000001,969.3201923595968,157.1304835767652,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.15,1141.9465689774001,158.76074432463412,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.200000000000001,991.6625386863163,160.20764667812318,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.25,1104.2785985217852,161.46820168424006,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.3,1128.3863521531125,162.53980533888688,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.350000000000001,1200.5749495916702,163.42024396610793,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.4,1174.387152777975,164.1076987910127,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.450000000000001,1256.6615648704474,164.60074969692835,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.5,1378.7016805451726,164.8983781590201,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.55,1418.07765340181,164.9999693483188,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.600000000000001,1545.920983022813,164.9053134018102,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.65,1514.724574975143,164.61460585596143,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.700000000000001,1613.7170961331037,164.1284472427898,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.75,1788.4038494436334,163.44784184930757,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.8,1707.6232902513389,162.5741956429061,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.850000000000001,1769.5858808324467,161.5093133669647,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.9,1872.8543764285084,160.25539481268387,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
15.950000000000001,1941.9229693295638,158.8150302748449,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.0,2047.7408837994624,157.19119520088213,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.05,2090.144828079478,155.38724404432298,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.1,2126.29370741317,153.40690333529216,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.150000000000002,2237.1296085788863,151.2542639823945,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.2,2406.7274053976594,148.9337728218798,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.25,2424.8593419943595,146.45022343154642,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.3,2335.692874787533,143.80874622836023,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.35,2514.3686302261685,141.01479787024414,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.400000000000002,2558.085698087532,138.0741499839327,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.45,2690.8821426190275,134.9928772421764,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.5,2731.717906397222,131.7773448149261,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.55,2888.260092393717,128.43419522041907,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.6,2920.045570018344,124.97033460333077,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.650000000000002,2989.6899514838724,121.39291846833794,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.7,3032.1427424408243,117.70933689856261,97.70933689856261,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.75,3092.8980001384166,113.92719928943445,93.92719928943445,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.8,3177.067765541012,110.05431862950599,90.05431862950599,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.85,3283.241092594673,106.09869536069395,86.09869536069395,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
16.900000000000002,3319.6929607655293,102.06850085128559,82.06850085128559,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
16.95,3349.978739087383,97.9720605158536,77.9720605158536,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
17.0,3479.4561152904894,93.81783661694745,73.81783661694745,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
17.05,3499.192549465018,89.61441078409068,69.61441078409068,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
17.1,3549.9923907057364,85.37046628619295,65.37046628619295,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
17.150000000000002,3581.47313448258,81.09477009400105,61.09477009400105,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
17.2,3648.873295371964,76.79615476964196,56.79615476964196,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.25,3702.7230998912028,72.48350022066843,52.48350022066843,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.3,3671.306081207342,68.1657153563019,48.1657153563019,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.35,3876.61191654691,63.8517196837639,43.8517196837639,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.400000000000002,3909.55887610252,59.55042488271559,39.55042488271559,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.45,3927.239280473164,55.27071639586546,35.27071639586546,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.5,4024.4360668585027,51.02143507377796,31.02143507377796,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.55,4044.7099216294155,46.81135891179774,26.81135891179774,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.6,4084.387923802907,42.6491849168188,22.649184916818797,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.650000000000002,4010.5480001820524,38.5435111413544,18.5435111413544,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.7,4137.850542225173,34.50281892202566,14.50281892202566,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.75,4203.655037489161,30.535455359153787,10.535455359153787,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.8,4279.46283667851,26.64961607365626,6.6496160736562615,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.85,4318.858268630022,22.853328276860054,2.8533282768600543,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.900000000000002,4329.869705844521,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
17.95,4251.339282477522,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.0,4232.205150693344,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.05,4362.546989037737,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.1,4357.727884180078,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.150000000000002,4409.2742801118075,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.2,4377.118601276092,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.25,4399.542092009556,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.3,4336.5536251152635,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.35,4417.469657798066,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.400000000000002,4381.939781682702,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.45,4411.11166878663,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.5,4410.058995763231,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.55,4378.76636944408,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.6,4385.113966375194,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.650000000000002,4358.114763459732,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.7,4372.494991213461,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.75,4342.939991546518,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.8,4279.028660027368,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.85,4252.784530252793,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.900000000000002,4318.806107614022,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
18.95,4215.1616448484165,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.0,4226.523763893906,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.05,4167.71783654226,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.1,4092.1054019308276,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.150000000000002,4045.010173382962,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.200000000000003,4037.7438277616734,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.25,3998.907270514404,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.3,3966.716075625412,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.35,3842.831540427345,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.400000000000002,3819.0277473515243,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.450000000000003,3786.3404636559912,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.5,3799.576874704426,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.55,3584.724031185354,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.6,3638.53585577563,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.650000000000002,3539.5517340550023,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.700000000000003,3517.0212803626273,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.75,3417.2208868905636,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.8,3387.230166211044,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.85,3369.6909853577185,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.900000000000002,3254.536868111909,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
19.950000000000003,3189.873464495834,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.0,3118.6254858844436,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.05,3003.9793793020585,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.1,2985.203552468857,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.150000000000002,2883.9543531725744,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.200000000000003,2788.0448107249563,25.632941153849707,5.632941153849707,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.25,2746.7225065135267,29.49578672046284,9.495786720462839,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.3,2666.5567419011545,33.442304270327504,13.442304270327504,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.35,2632.9115272234812,37.46434124538681,17.464341245386812,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.400000000000002,2528.0308096405397,41.553589082575826,21.553589082575826,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.450000000000003,2435.494744434347,45.70160037731969,25.701600377319693,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.5,2441.9034239991947,49.89980633384498,29.899806333844978,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.55,2350.364278344784,54.13953446625321,34.13953446625321,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.6,2289.06195682782,58.412026513796235,38.412026513796235,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.650000000000002,2190.410607982939,62.708456533341895,42.708456533341895,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.700000000000003,2090.040956153219,67.01994913165184,47.01994913165184,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.75,2006.5900654723002,71.3375977998165,51.33759779981651,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.8,1941.8100985342894,75.65248331196254,55.65248331196254,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.85,1921.3303154015243,79.95569215023369,59.95569215023369,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
20.900000000000002,1819.2497990700156,84.23833491798047,64.23833491798047,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
20.950000000000003,1687.824442406526,88.49156470311803,68.49156470311803,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
